# key_policy=split_keyset rounds=7 n_pairs=10000 seed=42
c0l,c0r,c1l,c1r,delta_left,delta_right,v0,v1,label
60218,63096,48059,36324,20609,31644,7490,13919,0
44801,42795,51967,15856,26110,39643,2090,63247,1
26630,35010,10933,21285,17075,56295,57540,31120,0
40920,41556,21178,7188,52578,48704,15756,20142,1
60552,61398,64010,24899,5762,36501,862,39753,0
48750,41597,58136,15236,23926,39417,7187,55452,1
1683,36394,46957,57545,45566,28387,35001,22436,0
16484,34459,63207,11244,46723,44407,50943,56587,1
65349,19169,13009,25279,52628,10334,46500,20590,0
53302,11884,3743,18765,57001,26401,65114,18386,1
9607,46941,7968,18547,15015,65326,37594,22355,0
41681,25892,53037,46161,28156,53621,51189,31612,1
36615,51576,58475,20175,27500,34743,18047,43684,0
1257,29848,33383,27834,34446,6178,28785,61149,1
17042,55959,4211,42769,21217,32134,38917,46946,0
38046,11778,3211,48555,38933,37801,47772,45344,1
20042,54518,42238,36362,60084,23292,39612,10996,0
17930,21325,64940,24056,48038,3765,5447,41044,1
57992,31920,1789,39253,58485,58853,40504,40872,0
10550,4008,64490,53410,53980,57098,9886,11080,1
57719,26370,1096,13293,58687,21743,34421,14245,0
53047,2524,61979,8444,15660,10528,50923,53991,1
49117,12091,46481,65082,2636,53505,37094,19371,0
31031,27772,34191,33445,64696,61145,5451,1834,1
34226,15652,41336,18037,9418,31569,47254,59149,0
11143,56044,27382,31331,16753,41103,61803,4245,1
5996,51227,43461,16843,48809,35280,57207,59406,0
14406,61229,64409,65296,50143,4157,55147,1161,1
60668,63186,45316,17623,24056,45573,6702,62931,0
38798,47190,48629,20697,10875,59535,12248,60716,1
54355,65396,26741,19502,48166,45914,11047,9307,0
52774,63605,25138,32214,44052,34211,13907,8164,1
24590,47539,8757,1614,16955,49149,55741,9339,0
3992,63063,49307,12194,52995,55797,63951,61241,1
13042,54705,28528,46928,23938,25313,59203,55328,0
33002,42062,60606,49787,27732,26165,9380,11973,1
37125,3005,25076,8154,61681,5223,39608,32302,0
26426,43922,56107,18356,48145,60454,52392,40095,1
31041,19586,45067,8460,51530,28046,13763,37127,0
43163,10975,58233,64720,19426,54799,33348,8105,1
14154,3249,17277,47503,29751,46398,15355,64242,0
23523,57056,16290,41608,25665,31848,34051,40234,1
63117,10742,37629,26575,25712,20025,57211,62770,0
59414,10177,54967,25814,16033,17175,53207,45665,1
5602,32515,43110,31798,48516,821,27361,54352,0
39177,59983,27290,49444,62355,11115,29510,43966,1
54061,38880,18058,9006,38311,46286,17613,26020,0
24749,39728,60256,38562,35789,3474,64413,32194,1
22367,21207,5146,43752,17221,63551,1416,48882,0
5860,65481,63783,11828,61379,53757,59693,55059,1
23306,27632,52194,32534,37096,5350,12538,46324,0
47171,15851,2741,59148,45814,56039,34216,60857,1
47437,10081,46759,46049,4074,38016,40492,1350,0
36708,6851,8798,8613,44346,15206,38311,1019,1
26319,34391,43617,29783,52398,61952,57496,56886,0
51525,7023,25844,40151,44465,34744,53802,63523,1
6532,29741,19875,2413,21543,32064,28073,17614,0
16567,24699,8738,59282,25237,34793,8396,50608,1
64437,13367,28118,48337,38499,35046,53122,53511,0
51526,61478,53217,62411,1703,1005,14688,15402,1
63402,21867,50298,14313,13264,25218,41665,62355,0
19071,15161,14508,60830,29395,54951,28998,54578,1
8861,25314,47996,35162,39393,60344,16511,12838,0
33107,61425,34742,53787,1765,15850,28322,21933,1
46679,6947,59398,5947,24145,3096,44404,65341,0
39073,51647,2100,60431,37013,9648,20766,58427,1
31182,8528,47043,35529,52749,43929,22686,15626,0
24684,27679,13997,46720,22209,55967,3187,32813,1
50809,45001,62456,854,13697,44191,27056,61614,0
38427,34911,7141,8452,36350,43355,7748,15073,1
52058,53416,58868,29233,11950,41625,7154,38853,0
32776,29545,955,9271,33715,22366,62305,10124,1
8714,14368,57541,22927,49871,25007,6698,47434,0
3690,20332,49902,21569,52356,6957,16646,38575,1
24261,51820,21043,42280,3318,28484,38057,63259,0
53369,47989,13842,35762,58987,12487,27404,48544,1
65010,26496,5780,32551,60262,6311,39538,27059,0
34442,17554,63894,64031,32540,48781,49688,905,1
63562,11236,44670,2862,22068,8394,54190,42320,0
55135,18105,23745,1841,35742,16776,37350,23536,1
34792,6051,37151,53286,5879,51077,36939,16697,0
9281,517,31781,53634,22628,54151,9796,44455,1
23133,58442,33093,3417,56088,59667,48663,35868,0
14555,31773,21121,43130,27226,54375,17606,64251,1
38363,48829,10820,37361,49055,12108,11110,48053,0
22146,22381,17897,47134,4971,61299,495,65015,1
20512,24136,9165,27089,29677,14233,3688,18972,0
33033,17510,17047,33582,50078,51016,50543,49593,1
56059,16188,64493,37964,8470,43888,58823,28577,0
10798,29640,22625,49477,29263,45709,23014,39204,1
1539,51309,28150,2468,27637,49609,52846,25682,0
38721,54823,39504,28984,3345,42783,16742,60264,1
14671,2843,40606,41482,42961,43281,12884,15508,0
46224,54150,29436,3672,50796,56798,26390,31908,1
48748,33852,29599,61218,52723,27422,14928,40125,0
27828,36708,48809,38824,53789,6348,58320,10497,1
43891,39289,60800,59108,18163,32669,12810,2916,0
22067,55137,24769,20251,14066,39034,33106,12250,1
26360,63681,51447,18546,44559,45235,40505,32901,0
64934,8000,44963,41773,20997,48237,58086,3214,1
53725,38026,6200,7204,51685,34990,17751,1052,0
16659,12708,25012,22699,8359,26895,28855,14623,1
786,61063,22973,36870,23215,32385,60821,51643,0
51153,33139,34341,34700,16884,1791,18082,425,1
39398,64905,10181,56052,48675,10109,25711,64817,0
11812,43783,55723,21881,63375,65150,34083,36050,1
32216,35043,38097,42836,59657,12215,62779,13189,0
11849,32390,41157,58885,36492,39043,20687,18112,1
33937,55786,21289,43426,55224,28744,23931,64139,0
22529,20604,35249,33505,53680,53917,2173,2896,1
63346,39928,47892,64607,19558,26535,27786,18251,0
14962,60312,27605,1606,20903,60894,53738,28051,1
49612,40179,37784,40595,21076,608,23871,3339,0
22564,30694,12004,14874,30400,19964,12226,5374,1
46637,23640,43258,11575,7895,29039,60021,34253,0
51540,10581,15001,5135,62413,15706,57345,11926,1
22905,37976,56097,11347,33368,47115,52513,63346,0
28696,558,22941,55886,10629,55392,29238,33747,1
23573,4584,25864,43710,14621,47958,19965,53174,0
26152,39534,42823,60612,49519,30378,64582,19331,1
2370,32747,3063,21478,693,11277,30377,22545,0
53629,14418,15986,25987,61199,24017,59695,23537,1
54272,458,25639,13074,45095,13016,54730,22325,0
2466,45949,58300,21616,59934,59149,47839,47052,1
5876,6357,38668,26051,33272,32022,3617,62159,0
9010,49907,29799,51861,22357,2150,57793,48882,1
49065,7389,63011,4795,18826,3686,41844,58520,0
34235,33010,1270,27268,33101,60022,1353,28274,1
29441,53145,57649,35680,37424,17657,48280,27217,0
16835,35196,44030,65307,59965,30311,51391,21733,1
26510,22697,62794,29463,37572,11198,16167,34397,0
44130,54172,49813,7402,28407,53110,32766,56959,1
12377,4140,14196,39256,1837,35188,8309,44588,0
48292,57474,59803,20878,21823,45324,23590,47125,1
7570,2747,26700,59967,30174,57476,5929,33395,0
17274,61174,10705,2208,27307,58966,44428,8561,1
11768,29819,47748,46150,38780,49213,22915,3778,0
5275,9786,58147,5146,63416,12832,12961,63289,1
39821,62598,27305,56218,61732,12060,28427,45363,0
6914,34527,44567,41300,46357,10123,40413,3907,1
26085,62422,6021,48452,29280,20114,38451,43713,0
12923,202,25626,21173,22113,21119,12977,13999,1
33092,64604,14739,46106,47319,18502,32024,36233,0
3003,26948,3446,54220,1741,47752,25343,57018,1
23430,16517,63622,51060,41728,34801,6915,16370,0
9146,18796,44547,56649,36281,37925,27350,29514,1
5189,22018,7160,37652,4029,50454,16967,35052,0
22815,45664,14180,42664,28283,5320,60287,37324,1
36310,65055,47607,62578,13345,2669,29641,19845,0
7885,42132,52705,31064,54060,56780,47705,46265,1
12187,4441,28285,47737,16870,43808,16066,54276,0
39489,33739,22181,34524,52452,1303,6538,53369,1
38706,48555,14690,53706,44624,27745,10905,59560,0
58045,41800,4985,46835,61892,5563,16885,42378,1
49443,57320,45739,57699,29576,16011,7883,21448,0
61976,22357,59687,42968,6975,61581,42317,20223,1
53192,18661,46765,34009,31077,52284,34605,12916,0
2991,55234,31188,9247,29307,62429,56429,24011,1
3543,36276,3265,7,278,36275,32867,3270,0
28217,27660,25327,26700,3286,1088,565,2723,1
28530,3832,19229,56350,9327,53990,24970,38659,0
13102,64203,58861,10649,54979,54098,51685,52340,1
62586,31156,45774,17317,18100,14865,36302,61803,0
59876,47286,1980,11503,61016,37977,20818,11091,1
45536,51690,26122,39249,55274,20667,30730,65371,0
27990,9142,31995,51160,4525,58478,20192,47907,1
9622,18514,34143,47688,41161,61978,28100,16151,0
25966,11438,21350,24147,13832,29437,18880,3381,1
65295,30930,58131,28540,7196,6062,34781,35951,0
22013,29143,63449,36386,41508,65525,9258,31227,1
38137,7620,48863,3236,10790,4448,35133,45691,0
12861,31111,31037,22572,19200,8619,19386,8465,1
30246,31473,50109,3074,46491,30451,3287,53183,0
36463,7488,59566,32879,26305,40239,37679,26817,1
57388,3021,23222,64566,47770,63483,60385,42624,0
11348,55128,60298,23469,51166,36085,64268,45095,1
5837,56664,14110,34253,8659,22677,52117,45779,0
29412,36724,23146,21551,10382,56155,64912,3653,1
6150,46151,49171,15080,55317,36527,44097,64251,0
22946,57531,39862,28084,49684,36111,47385,62978,1
35722,162,50879,11742,19765,11644,35624,60257,0
11860,43100,10842,28862,1038,55522,34312,23268,1
17267,37777,37325,25481,53950,61464,53474,62020,0
35000,2510,17751,4249,52719,6487,33142,21966,1
20533,12823,31740,31553,11209,18774,25122,189,0
54070,40125,34823,33393,23345,7884,20363,2678,1
19727,6550,47859,55554,63484,49300,21657,25585,0
5794,26482,41496,1990,46266,24756,29136,42462,1
60599,49223,2993,12771,59142,61860,11504,14930,0
40276,64721,11979,58706,45983,6531,24965,52121,1
55938,44584,27668,17607,46742,60143,29866,10451,0
9241,13855,40603,6168,47746,11783,4614,34435,1
45912,65155,56237,17968,26869,47283,19931,40349,0
29244,25275,54916,59178,42168,34193,4231,12718,1
44023,28793,42749,2402,3338,31003,56206,44959,0
36835,52656,55250,19390,22577,34318,16979,40044,1
4701,10616,846,58443,4371,52531,15141,59141,0
2697,34994,43266,59601,41867,24675,33339,16851,1
31720,22125,52386,47659,46922,60486,11653,30345,0
47755,31703,44090,47834,5809,49421,49500,5856,1
29518,24735,53844,3564,41242,28019,5073,57272,0
21299,35224,6624,41371,19155,10243,55979,47227,1
60383,11763,27151,40650,33232,45881,50732,62661,0
41597,52654,52763,19934,27750,32880,28627,33733,1
20629,17050,55322,65044,34959,48270,4623,9742,0
62523,24016,48081,61944,20458,44072,43499,18985,1
33335,22721,16163,55674,48404,33211,56054,58969,0
10985,23867,46244,5710,40525,19317,30674,41706,1
35816,21583,45467,39516,14963,52755,57255,11207,0
1238,7622,63535,15712,64761,8358,6416,50511,1
57089,64663,6237,46532,51036,18771,9110,44441,0
19568,16193,7800,60055,21000,54742,29489,62703,1
65360,13732,26047,32896,39663,46372,51956,58687,0
8899,794,64328,30619,55691,29825,8665,36051,1
47540,31501,4453,18008,43217,15701,49849,22333,0
5694,65165,3432,5553,6998,60220,59571,6361,1
11871,53534,41785,23722,36198,36276,65345,65427,0
8231,48584,40967,25108,32800,57308,40431,49683,1
54277,21730,28855,39663,42162,52749,32999,59992,0
32434,17063,10936,28465,21514,11670,15381,17801,1
35423,46337,43602,37906,8205,8467,16222,15936,0
62519,37778,51325,54791,15434,17813,26533,7802,1
51169,11080,40003,44438,23458,34526,60585,12757,0
51881,7083,63875,3166,13098,6133,53506,62941,1
35616,28812,13043,5757,47571,26353,64428,9358,0
16475,21079,23902,34724,7429,54771,4620,56058,1
44697,38916,33629,33554,11716,6934,13981,79,0
39200,11301,54469,63042,19941,55911,46341,8839,1
16705,35956,1228,28939,17805,64895,52533,30151,0
27615,24461,61237,8702,34026,32371,13394,52939,1
65401,53068,31339,2512,34066,50844,12341,29627,0
21418,7359,45341,16767,58039,24000,20245,61538,1
35191,30586,15174,10922,45617,24016,65037,4588,0
47191,26122,58869,14186,23970,20832,56925,53919,1
63664,47917,19207,33943,46007,16314,17309,53136,0
54809,6643,27910,38347,47903,35896,53226,63693,1
34038,30966,45023,35147,11049,61885,64512,9876,0
2569,13727,57425,28130,59992,22653,16278,36275,1
34629,63880,54664,3246,21197,62758,32461,55590,0
49255,53826,18173,43705,34458,30971,4645,60484,1
65141,25579,33635,62847,32022,38548,40350,30236,0
34260,60093,6743,62122,40835,6167,28521,59645,1
5824,24657,44467,62296,47987,37641,30353,24299,0
26959,57213,58780,47881,36051,25716,46642,24213,1
16853,2293,1469,36144,17512,34245,18720,34957,0
49183,45944,21802,21410,38197,57562,29543,1672,1
33363,24728,39998,50753,7789,42713,58059,23167,0
34709,60523,48716,55086,14809,15173,27646,26978,1
12135,11712,27552,30477,17607,23245,679,7341,0
24441,13004,42362,35391,64003,47347,28085,12101,1
45763,3978,58523,17177,22104,19603,48457,42882,0
13902,40135,42464,63680,37806,25607,43657,23840,1
12345,60422,63727,51938,51414,9956,56383,12813,0
32888,60492,8725,20336,41581,41788,27700,28005,1
10047,3443,37035,43948,46996,42719,10828,15111,0
42965,4906,35527,44915,11538,48217,46335,9652,1
23898,51740,46787,1397,60313,53097,38726,46006,0
35424,28818,47175,63299,12839,34769,64242,20228,1
17181,41244,18917,62269,2808,21025,57857,47832,0
36003,48998,20144,55335,49683,26433,13253,38551,1
5559,11500,6749,40453,4074,45801,14683,33880,0
10882,57434,22258,21789,31856,46407,51928,1007,1
6612,55471,13523,1007,11527,56128,49531,14140,0
2735,62114,23737,149,22038,62007,63501,23596,1
1774,21081,27212,37890,27810,50779,21687,65102,0
30178,19577,51670,63390,48180,48103,14747,15944,1
15818,49431,27718,44626,20876,28485,64733,49684,0
23185,47891,26309,53887,15444,26988,57730,46266,1
6124,30970,43427,34031,48719,64533,28438,11596,0
63779,57493,23787,56080,42440,15237,6582,34811,1
3734,51349,1508,4807,2930,55890,50691,5923,0
3465,60776,38405,8220,39820,52596,57569,46617,1
21171,34359,2948,24562,22839,55749,54404,21622,0
61678,57022,64992,15331,3342,58717,11856,50691,1
26055,43765,776,33155,26319,11126,53042,33419,0
52359,49060,9891,10862,59940,38346,29475,3277,1
42857,34418,3752,9321,43457,41499,8475,10945,0
24430,63804,63616,38666,42990,28214,42578,28554,1
63895,5783,26538,30520,40509,25007,61184,4242,0
24074,50802,65042,3633,40984,51267,39032,61475,1
25784,31326,62611,50630,36907,49048,7910,12629,0
14485,19741,59642,60261,53359,42616,30088,927,1
21332,40102,44169,19704,65501,53342,53234,57457,0
1862,18141,32138,21040,31436,5357,16795,12218,1
17457,4663,2598,52969,19991,56542,22022,50383,0
43614,48977,63839,60022,21249,21799,5391,4905,1
54193,7161,16246,28531,60615,29834,51272,20485,0
38505,28606,42513,35470,12408,58672,63959,11423,1
40878,236,39171,44231,1709,44075,40770,13764,0
36808,9578,47867,36520,13619,43970,43682,13395,1
34157,11187,28909,39888,62848,45155,44766,60221,0
55461,37999,47368,27465,25005,65318,19658,53825,1
46456,21471,16777,51856,62705,39247,59047,35609,0
22824,39834,29898,36827,11746,5185,49842,64273,1
38998,23072,47923,49060,9061,58756,49782,1175,0
55709,38003,610,48510,56319,10509,19950,48924,1
54728,31380,30850,46539,44362,53087,44892,52553,0
21921,5572,16863,39505,5246,36757,16485,56206,1
52500,56949,16236,20985,62072,36748,4961,28309,0
12558,47732,48759,2797,36729,45209,35706,46234,1
62898,27776,1821,49403,62127,44155,39218,51174,0
33611,51941,28160,7131,60747,53566,18862,30171,1
13322,27007,3208,46957,14466,56850,23925,48101,0
29895,34524,45364,30286,50675,61586,61979,51066,1
29794,8351,9969,46120,21139,38071,21757,37593,0
16379,26219,60075,25359,54608,1380,22928,35236,1
23853,54473,8696,27257,31957,48816,35300,19329,0
52279,22930,10015,21266,60200,2688,38309,29709,1
30630,64599,4829,10904,25979,54991,35825,14405,0
51492,41353,3384,53794,50204,29611,26797,57114,1
33290,12528,17044,27075,49310,22835,45818,11095,0
26081,56982,30436,44898,4869,29172,47991,55686,1
64747,16647,13372,14638,51415,30761,48620,3346,0
52200,1984,15606,17827,63262,16995,52264,31061,1
53869,34562,153,45986,54004,13472,21871,45883,0
25990,24021,51484,46853,44186,60112,14419,32281,1
6395,65470,8067,41103,1912,24369,59205,48908,0
23902,56342,36368,249,54094,56559,33096,36585,1
32913,9521,6457,45069,39336,38204,42400,43316,0
50334,12873,23338,53110,40884,64831,63191,37980,1
61643,63125,10558,35079,55797,32658,1630,41017,0
56050,220,19288,40469,37290,40649,55854,54605,1
31769,29779,57127,12681,41790,17882,2122,61102,0
17749,21172,44736,29722,60309,9902,6113,56026,1
33035,46401,12489,17431,45506,61782,13386,29918,0
2900,34498,33073,25871,35429,58317,36246,58430,1
9373,522,53481,43502,62580,44004,9879,30983,0
61643,10960,15627,33703,52672,43383,55835,48812,1
12110,23399,63470,27817,55456,14286,29737,39751,0
8598,99,47374,24602,39064,24697,8693,55572,1
35292,51774,19739,23934,50375,38720,17378,4197,0
61492,37825,16341,51598,53217,23119,25589,63067,1
12525,10887,61690,1480,49175,12111,6762,62770,0
16699,33067,852,49040,17007,16059,49168,48324,1
47207,61320,63634,43832,16629,17584,22511,21418,0
19740,41463,11650,23058,24734,64485,60651,30608,1
2436,56402,24966,272,26626,56642,54742,24726,0
11891,20095,55880,35198,62523,50945,24588,21302,1
48737,51665,7504,62831,41777,15550,30640,59455,0
31946,64964,29758,12095,2292,54011,33038,23297,1
35610,19065,20954,49593,56000,35776,49507,36963,0
15526,28783,35261,4172,46363,24611,19657,39409,1
20782,37137,29554,57061,8796,20468,49215,44439,0
50519,21262,38542,62224,21465,40990,38489,26014,1
45804,26571,61436,58922,23824,33249,54567,2518,0
56919,4270,64213,37010,9346,32828,52985,27207,1
51203,45939,16290,48392,63393,3707,31600,33450,0
59977,52274,61925,48991,7084,29549,9851,20154,1
28264,38213,55974,5978,46286,33311,64301,52732,0
63808,3905,40385,29667,25729,31906,62977,60962,1
633,7208,14751,60048,15334,63160,7761,54031,0
29188,34353,48721,6378,52309,40667,62517,42683,1
35977,1905,40306,54854,4603,53559,35832,19252,0
1637,13179,10420,62127,11985,49620,13598,55835,1
52278,31817,60572,38964,8362,58493,45183,29864,0
9454,35165,42871,31580,33689,61953,44467,56363,1
18042,50765,17365,44422,1455,27595,32823,61011,0
7084,5784,10655,50643,12851,54091,3380,60492,1
43129,4101,6567,45057,45534,40964,47228,43430,0
38443,38889,37949,22002,534,49691,450,49615,1
62338,42378,55822,30890,10636,56608,22024,41636,0
55505,65139,15230,45453,58287,20478,9890,35571,1
28461,30626,56229,54752,46216,41538,6287,3653,0
21300,53234,62963,8180,42695,53254,40134,59911,1
65082,54811,27273,61492,38067,9775,10273,39613,0
44946,10691,55616,9124,30418,2663,34385,64228,1
52016,46495,4372,7846,55844,43833,32431,4018,0
44376,6893,13245,13958,40677,11371,47029,1339,1
50066,52697,12265,21762,60539,39131,3659,31467,0
34122,19357,2450,47483,36056,62182,52951,45289,1
27587,22725,22215,60664,15620,46141,13062,47679,0
9170,30287,53735,33790,62005,62897,21917,21017,1
62225,13085,33228,48086,29405,35019,49164,14874,0
27333,53006,33313,61051,59620,8565,42443,27738,1
36504,37686,46488,46028,15104,8442,7598,1620,0
19794,54189,26280,8794,11258,61943,40703,17650,1
44330,44607,9478,31941,34860,54010,789,22979,0
27846,14589,50355,30698,43125,20247,21563,45913,1
61589,14210,8921,5371,53836,9081,50967,13858,0
50846,46664,46018,37153,30044,10089,28886,8931,1
1804,24839,14467,48165,16271,56610,26123,33958,0
10833,62384,29184,60405,22609,6213,55777,39413,1
42788,34280,62634,19098,21390,53106,8908,48688,0
57158,6338,14473,55186,59343,53072,51076,61211,1
6174,56376,51638,50826,53672,6834,50214,3900,0
53293,45520,15368,33109,60453,12421,25085,48477,1
41685,38014,4585,41595,45884,13829,13995,45970,0
58824,14734,31018,29014,40162,18648,56390,2172,1
6923,19009,53924,52839,51631,33830,20810,7363,0
64856,1327,47665,56393,18281,55654,63607,26232,1
15074,27119,21317,63811,27047,37036,21261,43526,0
6547,29329,20927,25731,18476,5650,27394,13628,1
48143,58551,46266,17468,2229,41099,22712,61574,0
38961,9969,36774,54436,6039,62037,48832,23298,1
57080,47947,54470,12497,2622,35738,26035,58391,0
47533,64908,20873,61434,59428,4726,17441,48755,1
12927,53022,26331,38856,21668,22742,64865,61715,0
13724,19855,38123,20357,41335,522,30739,56174,1
22830,59199,35708,56988,53842,14755,48657,21984,0
17554,2749,35953,21152,51427,22557,20015,57041,1
49288,16342,15769,43759,64785,38201,65374,38774,0
22597,32378,36350,40721,54715,57707,9791,4847,1
60018,4942,14845,49217,54159,54031,63804,63932,0
12797,59677,9773,47237,6096,20888,55520,40616,1
40274,17743,36345,17933,4267,834,55325,52212,0
63895,23621,11034,52358,53901,37059,42450,59292,1
10465,50965,39486,53285,45791,5936,61428,18971,0
56186,6673,59438,25102,13140,30751,49515,35360,1
39430,2861,37028,44331,2722,42502,37163,15759,0
16062,64298,339,56498,16365,10136,50580,56801,1
10277,46634,29117,21660,22936,58038,40463,9505,0
48847,18484,17292,19288,64835,876,63227,2260,1
8622,59297,6023,31352,13865,40409,50703,28159,0
29134,32299,30743,36833,2521,61898,4069,63478,1
43543,27851,44598,24466,1057,13145,50908,61860,0
37967,22394,27401,17541,65350,5119,49973,12172,1
49139,32478,2532,15452,46615,17026,49453,13752,0
38065,39291,15686,44882,43511,13865,3530,37396,1
12133,65385,40685,7430,45448,57967,53260,33771,0
58370,12998,4499,34610,62865,46580,54980,38561,1
57316,2687,57536,34664,16164,36119,54683,26536,0
1365,41075,656,58295,1989,17348,42278,57639,1
56569,29590,6720,12875,50873,16861,44911,10251,0
21350,26498,34938,51127,56092,41013,13540,20429,1
44585,24804,44972,177,389,24661,52941,44829,0
25722,197,6930,13579,32616,13774,25791,11801,1
46702,39418,45093,53886,1611,19332,12180,25179,0
19094,57109,63645,26706,45579,46919,38275,37071,1
57884,48561,56520,15560,16084,33145,24493,57344,0
49024,16138,13569,32407,35457,16797,32906,19350,1
30746,62509,25730,38004,7320,24665,35895,61686,0
22069,29649,54889,16043,32860,19834,9700,59586,1
35059,22171,22112,56127,56979,36260,56936,36191,0
17667,12099,24450,44218,6785,33785,27200,62264,1
53677,56260,55483,20855,2326,35507,2665,35276,0
9369,22304,38540,15673,45589,27161,29625,43957,1
1259,20767,41,52787,1218,40748,22004,52762,0
32891,901,41834,3578,8977,3711,33790,44688,1
57249,5633,37036,60474,20237,64059,51616,31894,0
26166,27900,38762,48531,61788,53615,2762,11001,1
9945,6476,42482,26833,33579,29085,16277,52515,0
21868,33077,8657,9543,29885,42098,54361,1174,1
42547,3465,18780,62023,61295,65486,43962,47899,0
26776,32185,31079,4062,4607,29287,5409,30393,1
11363,18685,14411,87,5160,18602,25758,14364,0
16414,51660,55273,46955,38903,32423,35282,24706,1
7554,3004,36709,29053,37607,31425,5694,65048,0
43778,12435,26096,25982,52978,21997,39825,142,1
51440,17862,53180,47780,1868,65378,36150,29976,0
15183,43829,23238,62835,24969,24134,36986,44981,1
64,22868,6681,3403,6745,21535,22804,5970,0
42365,1839,44123,34933,2342,36698,41554,9262,1
65150,585,18732,47736,46930,47153,64567,62292,0
15647,62519,5216,63631,10623,3256,51496,60655,1
56334,29243,59769,23555,13687,11832,44597,46458,0
6672,62403,39690,46077,33050,16446,59859,10487,1
37716,52610,47253,18518,11201,34260,24278,61635,0
8961,24394,27618,25184,18659,15658,31819,2434,1
272,45301,61844,33705,61572,13148,45541,29245,0
13367,52822,38781,4635,41802,56397,64097,34150,1
1078,3949,49816,39707,50862,38006,2907,22915,0
9715,28332,61132,60767,52031,33779,19295,915,1
51154,60693,28161,61804,43475,7289,10951,40813,0
38884,50877,28599,15909,63571,63640,20825,20882,1
48499,53153,44539,35029,4232,18292,29394,9518,0
47963,26966,3283,31511,46984,4673,53773,30660,1
2197,32381,25850,14051,27759,18590,30440,21017,0
59686,42930,3733,7072,59315,48146,20116,5429,1
37715,16969,39132,11703,2959,28670,53530,46443,0
49285,8687,48605,61045,32088,53146,57706,21416,1
64173,35205,64812,44129,1921,9700,29480,20813,0
58469,22306,42900,41528,17393,62746,45895,1452,1
45295,54961,23115,24453,60068,35124,26206,1486,0
48499,10177,53160,16986,29403,26011,39602,36338,1
21049,39154,18298,29549,5443,60319,51915,13335,0
34986,7527,3570,44213,34136,45522,38349,41287,1
62644,5868,18756,5729,48624,141,57944,24357,0
34599,29108,29490,49256,62485,45532,63123,45914,1
12901,23917,56433,23558,60948,363,28424,32887,0
23963,10860,18009,54486,7106,65210,30711,37519,1
51673,33237,8663,18387,59406,50694,18444,26116,0
61802,49341,46617,40447,18291,23874,12759,11238,1
34156,8732,38905,11469,4757,3793,42864,47924,0
52558,44424,47822,27927,30592,49311,24774,55257,1
55118,42972,26415,64492,45153,23600,28818,40131,0
56240,26424,1719,27111,56583,3807,48264,28496,1
38334,61391,8984,57091,46758,12492,31345,64539,0
49919,25923,11273,34570,61174,57929,42940,43779,1
27258,62106,22403,44251,15865,24129,39136,64344,0
747,54128,31328,35966,30859,24334,53659,63006,1
4276,44196,18745,19848,22925,57644,48144,1201,0
59838,45886,58333,53089,2659,31839,23168,11452,1
44773,30100,47042,63169,6439,33621,56177,16643,0
27176,5440,36212,9757,59228,13149,32616,43881,1
31176,26964,50599,23619,48239,13591,4252,39396,0
60254,29409,23208,19634,45558,15955,39359,5658,1
30389,2006,18733,21325,16280,21659,29027,6752,0
48979,61741,58787,30987,23280,34854,20094,40104,1
2859,12799,54409,61913,57250,49190,15060,9552,0
13848,7879,29422,2348,17654,6123,10463,31682,1
50388,45931,38091,17512,20511,63235,30655,53411,0
37334,8799,50946,38562,22228,46333,45961,20896,1
37987,62494,13300,29267,42903,34381,24701,16807,0
10710,255,21673,52299,32127,52404,10537,39138,1
41596,3453,40621,39231,15569,37954,44801,1938,0
39630,27352,46105,20502,11991,15054,61462,58383,1
22697,50411,9201,51167,31576,820,40002,58414,0
1891,51288,52811,23382,51496,37646,53051,38173,1
37541,45907,26031,41176,63242,5003,8694,50551,0
43751,13370,28592,27336,50519,24306,40669,1400,1
46010,56098,47367,25202,2749,47440,26776,56181,0
63899,3849,6957,22443,58038,22690,63122,19590,1
16259,31820,1560,51511,14747,46459,17359,53039,0
18015,29026,31371,14906,15572,19288,14141,16561,1
52602,20159,25074,44720,44168,57359,33733,53058,0
50495,8145,47191,55808,32104,50641,56046,25175,1
9634,57216,4745,11053,14123,62637,64034,14756,0
54325,15025,44061,5544,30760,12057,61060,47541,1
56474,31566,23381,44571,34767,54613,42964,62798,0
9117,43721,24027,15148,32326,37349,35156,26359,1
39220,46141,35325,14074,4297,33479,11529,48903,0
65169,31917,46065,41183,19808,56434,33340,4910,1
54520,52441,54617,54576,417,6633,6177,105,0
28304,11319,35089,6169,59265,13358,17063,37128,1
45693,8011,25097,3663,53364,4356,44342,27718,0
62247,14052,46233,41253,18366,38849,50627,5564,1
61010,9665,45855,17397,23885,26164,52115,61674,0
47614,40130,57619,27018,22765,62792,9532,34969,1
8739,44008,48226,36703,40513,9399,35275,13117,0
15807,46018,29731,23379,18844,59537,36477,12144,1
41737,55162,10089,11233,33888,64667,29811,3208,0
41202,64821,65022,43321,23820,21516,24007,21703,1
15661,38260,28646,61804,21195,25624,43097,40586,0
21547,31589,25261,50129,13958,47284,12110,41340,1
5621,62575,46249,2860,41308,65347,57754,49029,0
61773,28768,28236,28046,40705,7662,33069,962,1
25650,29790,47033,51350,54155,48328,4204,32559,0
43019,14401,28165,23250,50702,25235,36938,13527,1
